StasName,Year,Month,Day,Rain,Tmax,Tmin,Latitude,Longitude,Height
HARTEBEESPOORT DAM,2018,10,8,0.0,31.4,11.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,9,0.2,33.0,12.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,10,0.0,34.4,12.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,11,0.0,34.8,11.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,12,6.6,37.0,13.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,13,50.8,24.0,11.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,14,0.4,19.6,12.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,15,0.0,31.2,11.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,16,0.0,33.4,10.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,17,0.0,32.8,11.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,18,0.0,30.7,14.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,19,0.0,31.9,13.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,20,3.2,31.8,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,21,0.0,26.6,13.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,22,0.0,26.2,9.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,23,0.0,26.3,10.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,24,0.0,29.9,7.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,25,0.0,32.0,8.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,26,0.0,34.6,10.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,27,0.0,34.4,12.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,28,0.0,34.8,13.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,29,0.0,35.2,15.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,30,0.0,36.2,16.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,10,31,0.2,33.2,18.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,1,2.6,26.5,13.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,2,0.2,28.8,11.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,3,0.0,27.6,14.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,4,0.0,30.8,12.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,5,5.4,35.6,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,6,0.2,30.0,16.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,7,0.0,27.8,10.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,8,0.0,26.8,9.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,9,0.0,31.3,12.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,10,0.0,32.2,14.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,11,0.0,35.2,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,12,0.0,36.3,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,13,0.0,37.6,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,14,0.6,37.1,15.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,15,0.0,37.7,17.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,16,0.0,37.8,19.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,17,0.0,37.8,19.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,18,0.8,38.7,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,19,0.6,34.0,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,20,0.0,27.8,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,21,0.0,35.3,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,22,0.0,35.1,12.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,23,0.0,32.6,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,24,0.6,35.2,17.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,25,0.0,35.0,18.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,26,0.0,27.9,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,27,0.0,37.0,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,28,0.0,37.0,19.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,29,0.0,30.3,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,11,30,0.0,33.2,14.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,1,0.0,35.3,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,2,5.4,39.0,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,3,0.2,37.1,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,4,0.0,39.1,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,5,0.0,39.0,14.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,7,0.2,35.3,18.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,8,9.0,32.1,17.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,9,0.8,31.6,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,10,0.0,32.1,14.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,11,0.0,30.9,15.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,12,0.0,35.7,14.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,13,0.0,40.1,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,14,52.4,37.5,16.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,15,0.0,35.1,16.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,16,2.4,35.4,19.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,17,7.2,36.1,20.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,18,0.4,35.5,17.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,19,0.2,36.6,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,20,0.0,38.5,19.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,21,0.0,32.9,18.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,22,0.4,35.0,18.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,23,0.8,37.5,19.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,24,8.6,37.2,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,25,0.0,38.2,21.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,26,0.0,40.9,20.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,27,1.2,39.1,18.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,28,12.6,33.5,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,29,0.0,27.1,17.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,30,4.0,29.2,18.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2018,12,31,43.4,22.8,18.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,1,12.4,22.6,17.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,2,0.6,30.4,18.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,3,0.0,28.9,19.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,4,0.0,28.5,19.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,5,0.0,35.0,17.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,6,2.6,33.7,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,7,0.0,29.8,19.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,8,19.0,33.9,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,9,0.2,33.0,16.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,10,11.2,32.4,17.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,11,3.2,35.3,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,12,0.0,36.3,18.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,13,0.0,36.1,21.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,14,1.2,36.2,20.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,15,0.0,35.6,19.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,16,0.0,34.8,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,17,2.8,33.9,18.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,18,0.0,34.8,16.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,19,0.0,35.1,21.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,20,0.0,29.4,19.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,21,0.0,32.7,14.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,22,0.0,36.3,12.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,23,1.4,38.7,16.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,24,2.8,37.3,20.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,25,3.8,35.7,18.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,26,8.8,33.5,18.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,27,10.8,29.9,16.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,28,0.0,29.9,16.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,29,0.0,30.3,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,30,0.0,34.6,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,1,31,8.0,35.2,17.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,3,0.2,32.7,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,4,0.0,31.3,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,5,0.0,30.5,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,6,0.0,31.7,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,7,0.0,33.7,17.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,8,0.0,32.7,19.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,9,0.0,35.4,18.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,10,0.0,33.6,20.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,11,16.2,32.9,18.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,12,1.6,30.5,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,13,98.6,28.2,19.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,14,37.6,21.1,18.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,15,0.8,25.7,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,16,0.6,30.7,19.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,17,0.2,31.6,16.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,18,0.0,31.6,14.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,19,0.0,30.7,14.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,20,0.0,32.3,15.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,21,0.6,37.2,15.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,22,13.0,32.9,16.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,23,0.0,31.2,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,24,0.0,35.6,16.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,25,3.0,34.3,15.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,26,0.0,33.2,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,27,0.0,35.7,15.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,2,28,0.0,35.7,13.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,1,0.0,35.9,12.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,3,0.0,36.4,17.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,4,0.0,33.3,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,5,28.8,32.6,17.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,6,0.0,32.2,19.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,7,0.0,34.2,17.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,8,3.0,33.6,17.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,9,0.0,30.3,17.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,10,0.0,32.6,15.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,11,0.0,28.4,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,12,0.0,28.1,16.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,13,0.0,32.6,14.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,14,0.0,34.4,16.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,15,0.0,31.7,15.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,16,0.0,33.7,13.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,17,0.0,32.6,15.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,18,0.0,32.8,16.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,19,0.0,34.5,15.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,20,0.0,34.9,15.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,21,0.0,35.0,12.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,22,0.0,32.5,15.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,23,0.0,29.8,17.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,24,0.0,30.0,17.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,25,0.0,35.3,14.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,26,0.0,36.0,15.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,27,0.0,29.8,19.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,28,0.0,34.3,17.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,29,0.0,36.0,14.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,30,0.0,31.8,15.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,3,31,0.0,33.3,15.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,1,14.4,33.2,17.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,2,2.8,27.6,15.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,3,0.2,29.0,16.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,4,0.0,28.1,15.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,5,23.4,20.2,15.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,6,0.2,28.5,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,7,15.2,26.1,14.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,8,0.4,24.2,14.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,9,0.0,29.8,13.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,10,3.2,27.8,13.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,11,0.2,25.1,12.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,12,9.4,27.1,13.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,13,0.2,27.3,11.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,14,0.0,27.6,11.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,15,0.0,26.0,12.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,16,0.0,28.3,11.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,17,0.0,29.0,6.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,18,0.0,28.8,9.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,19,0.0,30.2,12.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,20,0.0,29.4,12.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,21,0.0,28.7,12.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,22,24.8,22.7,14.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,23,0.0,24.1,12.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,24,10.2,23.1,13.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,25,3.0,25.5,12.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,26,0.2,28.4,10.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,27,0.0,28.3,9.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,28,0.0,27.2,9.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,29,0.0,26.4,10.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,4,30,0.0,25.8,8.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,1,0.0,27.4,7.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,2,0.0,27.4,7.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,3,0.0,28.8,7.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,4,0.0,28.7,9.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,5,0.0,27.0,8.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,6,0.0,27.0,9.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,7,0.0,24.6,9.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,8,0.0,22.4,11.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,9,0.0,25.0,9.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,10,0.0,25.0,7.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,11,0.0,25.1,8.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,12,0.0,24.4,8.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,13,0.0,25.7,7.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,14,0.0,25.7,6.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,15,0.0,24.5,5.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,16,0.0,25.4,6.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,17,0.0,24.3,6.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,18,0.0,24.9,5.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,19,0.0,23.9,6.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,20,0.0,23.8,5.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,21,0.0,25.0,5.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,22,0.0,24.3,6.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,23,0.0,24.9,6.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,24,0.0,24.2,8.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,25,0.0,23.4,8.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,26,0.0,22.5,6.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,27,0.0,22.3,4.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,28,0.0,22.7,5.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,29,0.0,21.7,5.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,30,0.0,22.1,2.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,5,31,0.0,21.9,1.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,1,0.0,21.2,2.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,2,0.0,21.5,3.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,3,0.0,21.7,2.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,4,0.0,23.2,2.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,5,0.0,25.1,3.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,6,0.0,25.2,2.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,7,0.0,22.9,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,8,0.0,23.9,1.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,9,0.0,21.0,3.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,10,0.0,21.3,2.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,11,0.0,22.4,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,12,0.0,22.5,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,13,0.0,21.6,1.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,14,0.0,18.7,1.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,15,0.0,20.9,1.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,16,0.0,21.6,0.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,17,0.0,20.9,0.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,18,0.0,21.4,0.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,19,0.0,21.2,0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,20,0.0,21.2,-0.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,21,0.0,21.4,-0.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,22,0.0,21.5,1.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,23,0.0,20.8,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,24,0.0,20.1,-0.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,25,0.0,20.6,-1.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,26,0.0,20.8,2.1,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,27,0.0,20.7,5.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,28,0.0,22.7,2.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,29,0.0,24.8,2.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,6,30,0.0,23.2,2.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,1,0.0,20.1,2.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,2,0.0,19.9,1.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,3,0.0,21.0,-1.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,4,0.0,21.4,-1.3,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,5,0.0,22.8,-1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,6,0.0,20.6,-0.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,7,0.0,22.2,-1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,8,0.0,22.5,2.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,9,0.0,23.5,3.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,10,0.0,23.7,1.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,11,0.0,25.6,0.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,12,0.0,24.8,0.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,13,0.0,23.4,0.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,14,0.0,23.2,0.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,15,0.0,23.2,0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,16,0.0,22.5,0.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,17,0.0,22.2,0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,18,0.0,24.7,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,19,0.0,24.7,0.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,20,0.0,20.6,4.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,21,0.0,18.8,0.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,22,0.0,19.7,-0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,23,0.0,22.2,-0.8,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,24,0.0,22.3,2.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,25,0.0,24.0,-1.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,26,0.0,25.6,-0.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,27,0.0,22.5,1.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,28,0.0,24.1,0.9,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,29,0.0,26.0,1.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,30,0.0,26.5,1.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,7,31,0.0,28.3,1.6,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,1,0.0,25.8,2.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,2,0.0,23.9,8.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,3,0.0,26.4,4.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,4,0.0,28.7,4.5,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,5,0.0,28.3,5.7,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,6,0.0,29.1,7.4,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,7,0.0,29.3,7.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,8,0.0,29.2,8.2,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,9,0.0,28.3,9.0,-25.7,27.8,1170
HARTEBEESPOORT DAM,2019,8,10,0.0,23.4,11.5,-25.7,27.8,1170
